               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.017448,            0.053682,           0.0066759,             0.97244,             0.96843,             0.97891,             0.81121,            0.017301,            0.053975,           0.0071218,             0.00472,             0.00472,             0.00472
                 162,            0.017186,            0.053835,           0.0066898,             0.97267,             0.96762,             0.97988,             0.80963,            0.017526,            0.053985,           0.0070301,            0.004687,            0.004687,            0.004687
                 163,            0.016321,            0.051961,           0.0066956,             0.97433,              0.9676,             0.97994,             0.80986,            0.017385,            0.054768,           0.0070281,            0.004654,            0.004654,            0.004654
                 164,            0.016682,            0.051207,           0.0065432,             0.97318,             0.96872,             0.98009,              0.8123,            0.017303,            0.054646,           0.0070696,            0.004621,            0.004621,            0.004621
                 165,            0.016637,            0.051812,           0.0065575,              0.9726,              0.9671,             0.97882,             0.80127,            0.017844,            0.055107,           0.0068983,            0.004588,            0.004588,            0.004588
                 166,            0.016058,            0.051333,           0.0064252,             0.97297,              0.9702,              0.9802,             0.80394,             0.01768,             0.05519,           0.0068788,            0.004555,            0.004555,            0.004555
                 167,            0.016837,            0.051653,            0.006508,             0.97142,             0.96972,             0.98015,             0.81068,            0.017421,            0.054235,           0.0069994,            0.004522,            0.004522,            0.004522
                 168,            0.016626,            0.051319,            0.006553,             0.97156,             0.96518,             0.97692,             0.80515,            0.017565,            0.055443,            0.007148,            0.004489,            0.004489,            0.004489
                 169,            0.016365,            0.049834,           0.0065274,             0.97308,             0.96713,             0.97971,              0.8116,            0.017396,            0.054763,           0.0070606,            0.004456,            0.004456,            0.004456
                 170,            0.016613,            0.050678,           0.0065384,             0.97328,              0.9706,              0.9788,             0.81474,            0.017147,            0.054216,           0.0070165,            0.004423,            0.004423,            0.004423
                 171,             0.01636,            0.051621,           0.0064911,             0.97419,             0.97058,             0.97963,             0.81375,            0.017219,            0.055032,           0.0070022,             0.00439,             0.00439,             0.00439
                 172,            0.016756,            0.052187,            0.006527,             0.97246,               0.972,             0.98039,             0.81349,            0.017319,            0.054553,            0.006995,            0.004357,            0.004357,            0.004357
                 173,            0.016387,            0.052112,           0.0063377,             0.97409,             0.96969,             0.97912,             0.81258,            0.017216,            0.054874,             0.00715,            0.004324,            0.004324,            0.004324
                 174,             0.01651,            0.052827,           0.0064484,             0.97343,              0.9694,             0.97905,             0.80714,            0.017688,            0.055331,           0.0071491,            0.004291,            0.004291,            0.004291
                 175,            0.016355,            0.050848,           0.0063654,             0.97335,             0.96993,             0.98027,             0.81618,             0.01715,            0.054612,           0.0071245,            0.004258,            0.004258,            0.004258
                 176,            0.015857,            0.050668,           0.0062823,             0.97382,             0.96979,               0.979,             0.81114,            0.017504,            0.055128,           0.0071975,            0.004225,            0.004225,            0.004225
                 177,            0.016112,             0.05022,           0.0063178,             0.97205,             0.97106,              0.9803,              0.8165,            0.016996,             0.05411,           0.0069506,            0.004192,            0.004192,            0.004192
                 178,             0.01645,            0.051161,           0.0063833,             0.97136,             0.97105,             0.97838,             0.81407,            0.017331,            0.054518,           0.0068815,            0.004159,            0.004159,            0.004159
                 179,            0.015929,             0.05019,           0.0064417,             0.97112,             0.97279,             0.98017,             0.81646,             0.01706,            0.054722,           0.0069639,            0.004126,            0.004126,            0.004126
                 180,             0.01594,            0.050347,            0.006426,              0.9733,             0.96871,             0.97941,             0.81482,            0.017158,            0.054669,           0.0069521,            0.004093,            0.004093,            0.004093
                 181,             0.01613,            0.050328,           0.0063053,             0.97521,             0.97046,             0.98092,             0.81676,            0.017081,            0.054498,           0.0069912,             0.00406,             0.00406,             0.00406
                 182,            0.016193,            0.050863,            0.006365,             0.97255,             0.97058,             0.97861,             0.80592,            0.017538,            0.054616,           0.0070195,            0.004027,            0.004027,            0.004027
                 183,            0.016017,            0.050074,           0.0063906,             0.97251,             0.97056,             0.97807,             0.81425,            0.017133,            0.054823,           0.0072101,            0.003994,            0.003994,            0.003994
                 184,            0.015934,            0.050195,           0.0063289,             0.97137,             0.96956,             0.97832,             0.81269,            0.017275,            0.055044,            0.007167,            0.003961,            0.003961,            0.003961
                 185,             0.01603,            0.051697,           0.0063515,             0.97156,             0.96862,              0.9785,             0.81557,            0.017034,            0.054733,            0.007269,            0.003928,            0.003928,            0.003928
                 186,            0.015878,            0.050215,           0.0065881,              0.9722,             0.96735,             0.97753,             0.81562,            0.016948,            0.055004,           0.0071985,            0.003895,            0.003895,            0.003895
                 187,            0.015221,            0.048627,           0.0062813,             0.96991,             0.96715,             0.97626,             0.80175,            0.017697,            0.056268,            0.007082,            0.003862,            0.003862,            0.003862
                 188,            0.015806,            0.048658,           0.0061859,             0.97642,             0.96917,              0.9787,              0.8141,            0.017034,            0.055008,           0.0068499,            0.003829,            0.003829,            0.003829
                 189,            0.016162,            0.050794,           0.0062946,             0.97293,             0.96941,             0.97796,             0.81126,            0.017225,            0.055156,             0.00693,            0.003796,            0.003796,            0.003796
                 190,            0.015462,            0.048996,           0.0062332,             0.97196,             0.96858,             0.97724,             0.81271,             0.01704,            0.055614,           0.0071355,            0.003763,            0.003763,            0.003763
                 191,            0.015506,             0.04869,           0.0063496,             0.97375,             0.96922,             0.97874,             0.81039,            0.017235,            0.055988,            0.006969,             0.00373,             0.00373,             0.00373
                 192,            0.015749,            0.048384,           0.0062673,             0.97565,             0.96982,             0.97851,              0.8157,            0.017062,            0.055708,           0.0069593,            0.003697,            0.003697,            0.003697
                 193,            0.015472,            0.048913,           0.0062445,             0.97339,              0.9676,             0.97866,             0.81505,            0.017091,            0.055711,           0.0071133,            0.003664,            0.003664,            0.003664
                 194,            0.016018,            0.049209,           0.0063294,             0.97279,             0.97035,             0.97948,              0.8106,            0.017109,            0.055407,           0.0071187,            0.003631,            0.003631,            0.003631
                 195,             0.01534,            0.048693,           0.0061795,             0.97351,              0.9711,             0.97886,             0.81378,            0.016999,             0.05605,           0.0069092,            0.003598,            0.003598,            0.003598
                 196,            0.015525,            0.048771,           0.0062582,             0.97514,              0.9668,             0.97902,             0.81428,            0.017054,            0.055051,           0.0069279,            0.003565,            0.003565,            0.003565
                 197,            0.015584,              0.0491,           0.0062441,             0.97382,             0.96707,             0.97757,             0.81595,             0.01698,            0.055654,           0.0069724,            0.003532,            0.003532,            0.003532
                 198,            0.015563,            0.047472,           0.0061126,              0.9737,             0.97049,             0.97846,             0.81482,            0.017095,              0.0555,           0.0069266,            0.003499,            0.003499,            0.003499
                 199,            0.015263,            0.048179,           0.0061753,             0.97464,              0.9695,             0.97934,             0.81884,            0.016847,            0.055225,           0.0068968,            0.003466,            0.003466,            0.003466
                 200,            0.015588,            0.048932,           0.0062316,             0.97423,             0.96855,             0.97936,             0.81405,            0.017094,            0.055493,           0.0068936,            0.003433,            0.003433,            0.003433
                 201,            0.015527,            0.049469,           0.0062574,              0.9732,             0.96763,             0.97605,             0.80659,            0.017346,            0.056259,           0.0070367,              0.0034,              0.0034,              0.0034
                 202,            0.015524,            0.047814,           0.0063287,             0.97332,             0.96931,             0.97783,              0.8144,            0.017087,            0.056123,           0.0069217,            0.003367,            0.003367,            0.003367
                 203,            0.014756,            0.046367,           0.0061606,             0.97386,             0.96798,             0.97785,             0.81819,            0.016898,            0.056551,           0.0069424,            0.003334,            0.003334,            0.003334
                 204,            0.015333,            0.047329,           0.0061757,             0.97252,             0.96876,             0.97816,             0.81695,            0.017068,            0.056094,           0.0068061,            0.003301,            0.003301,            0.003301
                 205,            0.015291,             0.04841,           0.0063694,             0.97317,             0.97022,             0.97922,             0.81838,            0.016889,            0.056219,           0.0069067,            0.003268,            0.003268,            0.003268
                 206,            0.015165,            0.048462,           0.0061554,             0.97101,             0.96672,              0.9778,             0.80652,            0.017514,            0.056492,           0.0069515,            0.003235,            0.003235,            0.003235
                 207,             0.01514,            0.048281,           0.0060359,              0.9729,             0.96938,             0.97812,              0.8078,            0.017307,            0.055769,            0.006777,            0.003202,            0.003202,            0.003202
                 208,            0.014672,            0.047778,            0.006025,              0.9739,              0.9703,             0.97929,             0.81699,             0.01701,            0.056683,           0.0068747,            0.003169,            0.003169,            0.003169
                 209,            0.015048,            0.048555,           0.0060978,             0.97397,             0.97044,             0.97867,             0.81794,             0.01684,            0.056594,           0.0069988,            0.003136,            0.003136,            0.003136
                 210,            0.015225,            0.047674,           0.0059743,             0.97325,             0.96876,             0.97913,             0.81629,            0.016974,            0.056044,           0.0070619,            0.003103,            0.003103,            0.003103
                 211,            0.014508,            0.045916,           0.0061132,             0.97373,             0.96937,             0.97906,             0.81597,            0.016959,              0.0574,           0.0069236,             0.00307,             0.00307,             0.00307
                 212,             0.01473,            0.046591,           0.0059345,             0.97272,             0.97042,              0.9788,             0.81669,            0.016983,            0.056921,           0.0068861,            0.003037,            0.003037,            0.003037
                 213,            0.014828,            0.045231,            0.006177,             0.97195,             0.96636,             0.97811,             0.80807,            0.017309,            0.057047,           0.0070762,            0.003004,            0.003004,            0.003004
                 214,            0.014643,            0.045875,           0.0060245,             0.97332,             0.97025,             0.97946,             0.81393,            0.017028,             0.05754,            0.006986,            0.002971,            0.002971,            0.002971
                 215,            0.015001,            0.047955,            0.006041,             0.97354,             0.96959,             0.97857,             0.81803,            0.016873,            0.057332,           0.0070917,            0.002938,            0.002938,            0.002938
                 216,            0.014072,            0.044439,           0.0059678,             0.97333,             0.96961,             0.97819,              0.8152,            0.016915,            0.056965,           0.0069896,            0.002905,            0.002905,            0.002905
                 217,            0.014313,            0.045375,           0.0059411,             0.97327,             0.96893,             0.97739,             0.80997,            0.017112,            0.057349,           0.0070441,            0.002872,            0.002872,            0.002872
                 218,            0.014752,             0.04854,           0.0060847,             0.97293,             0.96964,             0.97797,             0.81155,            0.017245,            0.057033,           0.0071195,            0.002839,            0.002839,            0.002839
                 219,            0.014455,            0.046185,           0.0059634,             0.97201,             0.97057,             0.97833,              0.8142,            0.017017,            0.057173,            0.007076,            0.002806,            0.002806,            0.002806
                 220,             0.01468,            0.047421,           0.0060189,             0.97403,             0.97002,             0.97915,             0.81476,            0.016993,            0.057269,           0.0070116,            0.002773,            0.002773,            0.002773
                 221,             0.01456,            0.046709,           0.0059809,             0.97411,              0.9676,             0.97852,             0.81868,            0.016834,            0.057107,           0.0070038,             0.00274,             0.00274,             0.00274
                 222,            0.014506,            0.046137,           0.0059731,             0.97359,             0.97083,             0.97913,             0.82027,            0.016765,            0.056486,           0.0069637,            0.002707,            0.002707,            0.002707
                 223,            0.014343,            0.046614,           0.0058587,             0.97312,             0.96996,              0.9786,             0.82013,            0.016735,            0.057275,           0.0069338,            0.002674,            0.002674,            0.002674
                 224,            0.014441,            0.046184,           0.0059547,             0.97402,             0.96802,             0.97711,             0.81061,            0.017137,            0.057818,           0.0070003,            0.002641,            0.002641,            0.002641
                 225,            0.014399,            0.046287,           0.0059341,             0.97223,             0.96955,             0.97765,             0.81325,            0.016964,             0.05744,           0.0070668,            0.002608,            0.002608,            0.002608
                 226,            0.014442,            0.046191,           0.0059661,             0.97304,             0.97003,             0.97767,             0.81182,            0.017071,            0.057608,           0.0068892,            0.002575,            0.002575,            0.002575
                 227,            0.014028,            0.044648,           0.0058727,              0.9719,             0.96975,             0.97785,             0.81366,            0.016983,            0.057698,           0.0069994,            0.002542,            0.002542,            0.002542
                 228,            0.014226,            0.045351,           0.0059072,             0.97196,             0.96562,             0.97549,             0.80599,            0.017344,             0.05804,           0.0069871,            0.002509,            0.002509,            0.002509
                 229,            0.014519,            0.046188,           0.0060203,             0.97509,              0.9684,             0.97846,             0.81977,            0.016766,            0.057774,           0.0069268,            0.002476,            0.002476,            0.002476
                 230,             0.01404,            0.045566,            0.005843,              0.9724,             0.96769,             0.97613,             0.80673,             0.01736,            0.057886,           0.0069271,            0.002443,            0.002443,            0.002443
                 231,            0.014266,            0.044803,           0.0059238,             0.97429,             0.97083,             0.97881,             0.81827,            0.016832,            0.058091,           0.0067615,             0.00241,             0.00241,             0.00241
                 232,            0.014234,            0.044572,           0.0059579,             0.97466,             0.97139,             0.97936,             0.82031,            0.016834,            0.058264,           0.0066936,            0.002377,            0.002377,            0.002377
                 233,            0.014216,            0.045495,           0.0059745,             0.97459,             0.97204,             0.97884,             0.82067,            0.016764,            0.057921,           0.0066527,            0.002344,            0.002344,            0.002344
                 234,            0.014315,            0.045946,           0.0059182,             0.97501,             0.97154,             0.98024,             0.81922,            0.016835,            0.057417,           0.0066438,            0.002311,            0.002311,            0.002311
                 235,            0.013625,            0.044285,           0.0056835,             0.97383,             0.97187,              0.9795,             0.81915,            0.016848,            0.057735,           0.0066867,            0.002278,            0.002278,            0.002278
                 236,            0.013762,            0.044614,            0.005662,             0.97577,             0.97175,             0.97912,             0.82138,            0.016763,            0.058213,           0.0067539,            0.002245,            0.002245,            0.002245
                 237,            0.013864,             0.04555,           0.0059217,             0.97364,             0.97202,               0.979,              0.8193,            0.016881,            0.058131,           0.0067299,            0.002212,            0.002212,            0.002212
                 238,            0.013697,            0.043453,           0.0056956,             0.97567,             0.97292,             0.97959,              0.8182,            0.016905,            0.057912,           0.0068252,            0.002179,            0.002179,            0.002179
                 239,            0.013973,            0.044998,           0.0058183,             0.97404,             0.97301,             0.97979,             0.81655,            0.016932,            0.057662,           0.0067475,            0.002146,            0.002146,            0.002146
                 240,            0.013988,            0.044431,           0.0057424,             0.97472,              0.9723,             0.97941,             0.81859,            0.016835,            0.058738,            0.006857,            0.002113,            0.002113,            0.002113
                 241,             0.01361,            0.044074,           0.0057954,             0.97478,             0.97187,             0.97987,             0.82058,            0.016727,            0.058676,           0.0068561,             0.00208,             0.00208,             0.00208
                 242,            0.013654,            0.043935,           0.0056468,              0.9733,             0.97196,             0.97881,             0.81738,            0.016847,            0.058188,           0.0067157,            0.002047,            0.002047,            0.002047
                 243,            0.013814,            0.045165,           0.0057833,             0.97357,             0.97213,             0.97911,              0.8212,            0.016696,            0.058189,           0.0066661,            0.002014,            0.002014,            0.002014
                 244,            0.013693,            0.044251,           0.0057642,             0.97369,             0.97205,             0.97933,             0.82266,            0.016632,            0.058035,           0.0067406,            0.001981,            0.001981,            0.001981
                 245,             0.01376,            0.042599,           0.0057524,             0.97422,             0.97056,             0.97932,             0.82052,            0.016734,            0.058013,           0.0067798,            0.001948,            0.001948,            0.001948
                 246,            0.013907,            0.044031,           0.0058764,             0.97273,             0.97073,             0.97917,             0.81825,            0.016818,            0.058292,           0.0067503,            0.001915,            0.001915,            0.001915
                 247,            0.013702,            0.042953,           0.0056522,             0.97429,             0.97053,             0.97864,             0.82058,            0.016697,            0.058786,           0.0067916,            0.001882,            0.001882,            0.001882
                 248,            0.013493,            0.042785,           0.0055907,             0.97369,             0.96997,             0.97765,             0.81413,            0.016901,            0.059126,           0.0067798,            0.001849,            0.001849,            0.001849
                 249,            0.013586,            0.043531,           0.0056431,             0.97421,             0.97165,             0.97905,             0.82001,            0.016678,            0.058904,           0.0068356,            0.001816,            0.001816,            0.001816
                 250,            0.013348,            0.044057,           0.0056058,             0.97262,             0.97133,             0.97879,             0.82172,            0.016585,            0.058634,           0.0069737,            0.001783,            0.001783,            0.001783
                 251,            0.013251,            0.043753,           0.0056777,             0.97304,             0.97088,             0.97916,             0.81824,            0.016765,            0.059088,           0.0069331,             0.00175,             0.00175,             0.00175
                 252,            0.013277,            0.043526,           0.0057336,             0.97337,             0.97101,             0.97882,              0.8186,            0.016787,            0.059184,           0.0068028,            0.001717,            0.001717,            0.001717
                 253,            0.013236,            0.042218,           0.0054782,             0.97342,              0.9718,             0.97975,             0.82158,            0.016635,             0.05899,           0.0067986,            0.001684,            0.001684,            0.001684
                 254,            0.013191,            0.042369,           0.0055774,             0.97257,             0.97061,             0.97972,              0.8204,            0.016667,            0.059146,           0.0069008,            0.001651,            0.001651,            0.001651
                 255,            0.013424,            0.042668,           0.0056294,             0.97239,             0.97173,             0.97941,             0.81869,            0.016689,            0.059105,           0.0068868,            0.001618,            0.001618,            0.001618
                 256,            0.013285,             0.04276,           0.0056622,             0.97353,             0.97059,             0.97823,             0.81531,            0.016872,            0.059667,            0.006939,            0.001585,            0.001585,            0.001585
                 257,            0.013209,            0.043484,           0.0054742,             0.97414,              0.9708,             0.97875,              0.8182,            0.016765,            0.059839,           0.0070241,            0.001552,            0.001552,            0.001552
                 258,            0.013301,            0.042849,           0.0056137,             0.97193,             0.97169,             0.97945,             0.82188,            0.016638,            0.059165,           0.0069441,            0.001519,            0.001519,            0.001519
                 259,            0.012914,            0.042949,            0.005484,             0.97149,             0.97189,             0.97924,             0.82155,            0.016606,            0.059519,           0.0069072,            0.001486,            0.001486,            0.001486
                 260,            0.013143,            0.042458,           0.0056787,             0.97258,             0.97078,              0.9789,             0.82086,              0.0166,            0.059767,           0.0069316,            0.001453,            0.001453,            0.001453
                 261,            0.012975,            0.041955,           0.0054879,             0.97119,             0.97151,              0.9782,             0.81936,            0.016609,            0.059399,            0.007058,             0.00142,             0.00142,             0.00142
                 262,            0.013098,            0.042727,           0.0055295,             0.97252,             0.97019,             0.97796,             0.81879,            0.016658,            0.059656,            0.006993,            0.001387,            0.001387,            0.001387
                 263,            0.013058,            0.041998,           0.0055391,             0.97182,             0.97138,             0.97862,              0.8186,            0.016666,            0.059661,           0.0069837,            0.001354,            0.001354,            0.001354
                 264,            0.012963,            0.041878,           0.0056459,             0.97304,              0.9697,             0.97856,             0.81924,            0.016651,            0.059944,           0.0068926,            0.001321,            0.001321,            0.001321
                 265,            0.013046,            0.042603,           0.0056074,             0.97363,              0.9719,             0.97866,             0.82051,             0.01666,            0.060207,            0.006809,            0.001288,            0.001288,            0.001288
                 266,            0.012977,            0.041417,           0.0055936,             0.97453,             0.96927,             0.97743,             0.81679,            0.016876,            0.060345,           0.0068066,            0.001255,            0.001255,            0.001255
                 267,            0.012902,            0.042928,            0.005546,             0.97499,             0.96837,             0.97693,             0.81353,            0.016991,            0.060533,           0.0068267,            0.001222,            0.001222,            0.001222
                 268,            0.012953,            0.041416,           0.0056343,             0.97444,             0.97049,               0.979,             0.81847,            0.016713,             0.06037,           0.0067898,            0.001189,            0.001189,            0.001189
                 269,            0.013014,            0.041858,           0.0056136,             0.97504,             0.97111,              0.9794,             0.82128,            0.016588,             0.06032,           0.0067513,            0.001156,            0.001156,            0.001156
                 270,             0.01265,            0.040822,           0.0054825,             0.97452,             0.97135,             0.97931,             0.82157,            0.016539,            0.060171,           0.0067343,            0.001123,            0.001123,            0.001123
                 271,            0.012824,            0.041085,           0.0055142,             0.97395,             0.96939,             0.97844,              0.8197,            0.016611,            0.060188,           0.0067949,             0.00109,             0.00109,             0.00109
                 272,            0.012493,            0.041614,           0.0052513,             0.97319,             0.96782,             0.97698,             0.81739,            0.016731,            0.060467,           0.0068442,            0.001057,            0.001057,            0.001057
                 273,            0.012742,            0.040959,           0.0055638,             0.97257,             0.97088,             0.97816,             0.81985,            0.016561,            0.060399,           0.0068871,            0.001024,            0.001024,            0.001024
                 274,            0.012832,            0.041883,             0.00537,             0.97513,             0.96943,             0.97752,             0.81838,             0.01665,            0.060376,           0.0068694,            0.000991,            0.000991,            0.000991
                 275,            0.012554,            0.040533,           0.0054014,             0.97484,             0.96972,             0.97808,             0.82079,            0.016591,            0.060548,           0.0069063,            0.000958,            0.000958,            0.000958
                 276,             0.01238,            0.039683,           0.0054016,             0.97325,             0.97019,             0.97815,             0.81958,            0.016639,            0.060964,           0.0070165,            0.000925,            0.000925,            0.000925
                 277,            0.012556,            0.040309,           0.0054729,             0.97405,              0.9699,             0.97813,             0.81708,            0.016779,            0.061221,           0.0069689,            0.000892,            0.000892,            0.000892
                 278,            0.012544,            0.039804,           0.0055041,             0.97333,             0.96943,              0.9782,             0.81932,            0.016618,            0.060891,           0.0070063,            0.000859,            0.000859,            0.000859
                 279,            0.012456,            0.039977,           0.0054245,             0.97245,             0.96987,             0.97809,             0.81782,            0.016682,            0.061053,           0.0070404,            0.000826,            0.000826,            0.000826
                 280,            0.012375,              0.0393,           0.0052523,              0.9732,             0.96897,             0.97809,             0.81893,            0.016667,            0.061315,           0.0070716,            0.000793,            0.000793,            0.000793
                 281,            0.012554,            0.039162,           0.0054146,             0.97292,             0.96936,             0.97795,             0.81948,            0.016595,             0.06145,            0.007091,             0.00076,             0.00076,             0.00076
                 282,            0.012312,            0.039064,           0.0052349,             0.97299,             0.96922,             0.97813,             0.81907,            0.016608,            0.061763,           0.0071334,            0.000727,            0.000727,            0.000727
                 283,            0.012564,            0.039641,           0.0054002,             0.97365,             0.96923,             0.97812,             0.81927,            0.016591,            0.061716,           0.0070316,            0.000694,            0.000694,            0.000694
                 284,            0.012488,             0.04162,            0.005404,             0.97255,             0.97018,             0.97826,             0.81851,            0.016653,            0.061571,           0.0069809,            0.000661,            0.000661,            0.000661
                 285,            0.012415,            0.040773,           0.0053625,             0.97264,              0.9699,             0.97794,             0.81915,            0.016612,            0.061601,           0.0070062,            0.000628,            0.000628,            0.000628
                 286,             0.01243,            0.039918,           0.0054551,             0.97358,             0.96934,             0.97801,             0.81958,            0.016574,            0.061437,           0.0070153,            0.000595,            0.000595,            0.000595
                 287,            0.012366,            0.039443,           0.0054106,             0.97261,             0.97004,             0.97793,             0.81947,            0.016557,            0.061566,           0.0069696,            0.000562,            0.000562,            0.000562
                 288,            0.012341,            0.040604,           0.0053171,             0.97253,             0.97142,             0.97805,              0.8204,            0.016515,            0.061523,           0.0069645,            0.000529,            0.000529,            0.000529
                 289,            0.012446,            0.040047,           0.0054632,             0.97242,             0.97164,             0.97828,             0.81987,             0.01656,            0.061827,            0.006992,            0.000496,            0.000496,            0.000496
                 290,            0.012156,             0.03997,            0.005321,             0.97293,             0.97066,             0.97834,             0.81915,            0.016578,            0.061613,           0.0069821,            0.000463,            0.000463,            0.000463
                 291,            0.012188,            0.038933,           0.0052822,             0.97293,             0.97104,             0.97814,             0.81871,            0.016614,             0.06181,           0.0069827,             0.00043,             0.00043,             0.00043
                 292,            0.012291,            0.039444,           0.0052966,             0.97327,             0.97065,               0.978,             0.81958,            0.016571,            0.061909,           0.0069884,            0.000397,            0.000397,            0.000397
                 293,             0.01219,            0.038319,           0.0052803,             0.97348,             0.97138,             0.97769,             0.81993,            0.016566,            0.062082,           0.0069969,            0.000364,            0.000364,            0.000364
                 294,            0.012224,            0.039021,           0.0053078,             0.97439,             0.97004,             0.97816,             0.82005,            0.016573,            0.062107,           0.0069832,            0.000331,            0.000331,            0.000331
                 295,            0.012286,             0.03892,           0.0053006,             0.97477,             0.97015,             0.97821,             0.82005,            0.016579,            0.062193,           0.0069817,            0.000298,            0.000298,            0.000298
                 296,            0.012136,             0.03846,           0.0053441,             0.97529,             0.97027,             0.97824,             0.81963,            0.016605,             0.06228,           0.0069863,            0.000265,            0.000265,            0.000265
                 297,            0.012143,             0.03959,           0.0054112,             0.97545,             0.97027,             0.97819,             0.81991,            0.016598,            0.062301,           0.0069892,            0.000232,            0.000232,            0.000232
                 298,            0.012156,            0.038346,           0.0052776,             0.97503,             0.96977,             0.97813,             0.81934,            0.016604,            0.062422,           0.0070094,            0.000199,            0.000199,            0.000199
                 299,            0.012141,            0.039287,           0.0053752,             0.97435,             0.97025,             0.97808,             0.81909,            0.016585,            0.062545,           0.0070265,            0.000166,            0.000166,            0.000166
